datetime_utc,station_name,latitude,longitude,temperature,humidity,rainfall,wind_speed,wind_direction,datetime_ist
2026-06-06 17:00:00,Shillong,25.5788,91.8933,24.1,88.95,3.84,0.84,169.8,2026-06-06 22:30:00
2026-06-06 18:00:00,Shillong,25.5788,91.8933,23.52,92.38,6.51,0.94,183.7,2026-06-06 23:30:00
2026-06-06 19:00:00,Shillong,25.5788,91.8933,22.98,94.23,5.58,1.06,193.1,2026-06-07 00:30:00
2026-06-06 20:00:00,Shillong,25.5788,91.8933,22.62,95.2,5.43,1.17,197.4,2026-06-07 01:30:00
2026-06-06 21:00:00,Shillong,25.5788,91.8933,22.46,96.02,6.09,1.2,197.5,2026-06-07 02:30:00
2026-06-06 22:00:00,Shillong,25.5788,91.8933,22.31,96.76,5.75,1.18,198.7,2026-06-07 03:30:00
2026-06-06 23:00:00,Shillong,25.5788,91.8933,22.23,97.59,4.69,1.14,199.4,2026-06-07 04:30:00
2026-06-07 00:00:00,Shillong,25.5788,91.8933,22.82,96.21,4.84,1.72,207.8,2026-06-07 05:30:00
2026-06-07 01:00:00,Shillong,25.5788,91.8933,24.11,90.69,6.65,2.22,218.1,2026-06-07 06:30:00
2026-06-07 02:00:00,Shillong,25.5788,91.8933,25.63,80.91,6.77,2.54,221.7,2026-06-07 07:30:00
2026-06-07 03:00:00,Shillong,25.5788,91.8933,26.81,73.76,10.61,2.66,219.5,2026-06-07 08:30:00
2026-06-07 04:00:00,Shillong,25.5788,91.8933,27.89,69.25,13.33,2.72,218.1,2026-06-07 09:30:00
2026-06-07 05:00:00,Shillong,25.5788,91.8933,27.78,69.22,20.87,2.54,220.2,2026-06-07 10:30:00
2026-06-07 06:00:00,Shillong,25.5788,91.8933,27.96,69.4,17.26,2.37,219.3,2026-06-07 11:30:00
2026-06-07 07:00:00,Shillong,25.5788,91.8933,28.36,67.74,16.25,2.41,219.8,2026-06-07 12:30:00
2026-06-07 08:00:00,Shillong,25.5788,91.8933,28.16,68.63,22.62,2.7,217.2,2026-06-07 13:30:00
2026-06-07 09:00:00,Shillong,25.5788,91.8933,27.43,71.85,22.78,2.61,215.2,2026-06-07 14:30:00
2026-06-07 10:00:00,Shillong,25.5788,91.8933,26.8,76.02,9.83,2.21,215.1,2026-06-07 15:30:00
2026-06-07 11:00:00,Shillong,25.5788,91.8933,26.33,79.63,3.46,1.64,210.3,2026-06-07 16:30:00
2026-06-07 12:00:00,Shillong,25.5788,91.8933,25.42,87.77,11.82,1.18,200.3,2026-06-07 17:30:00
2026-06-07 13:00:00,Shillong,25.5788,91.8933,24.58,90.51,54.96,1.71,198.4,2026-06-07 18:30:00
2026-06-07 14:00:00,Shillong,25.5788,91.8933,23.8,90.79,51.42,2.55,202.8,2026-06-07 19:30:00
2026-06-07 15:00:00,Shillong,25.5788,91.8933,23.09,92.48,5.96,2.94,203.9,2026-06-07 20:30:00
2026-06-07 16:00:00,Shillong,25.5788,91.8933,22.6,95.04,1.18,2.65,198.9,2026-06-07 21:30:00
2026-06-07 17:00:00,Shillong,25.5788,91.8933,22.27,96.77,0.9,2.43,193.6,2026-06-07 22:30:00
2026-06-07 18:00:00,Shillong,25.5788,91.8933,22.07,97.45,1.25,2.17,192.5,2026-06-07 23:30:00
2026-06-07 19:00:00,Shillong,25.5788,91.8933,22.0,97.52,1.4,2.02,191.1,2026-06-08 00:30:00
2026-06-07 20:00:00,Shillong,25.5788,91.8933,21.88,98.04,1.53,1.79,191.2,2026-06-08 01:30:00
2026-06-07 21:00:00,Shillong,25.5788,91.8933,21.75,98.54,1.92,1.59,192.4,2026-06-08 02:30:00
2026-06-07 22:00:00,Shillong,25.5788,91.8933,21.71,98.76,3.57,1.48,194.9,2026-06-08 03:30:00
2026-06-07 23:00:00,Shillong,25.5788,91.8933,21.87,98.46,7.97,1.51,199.3,2026-06-08 04:30:00
2026-06-08 00:00:00,Shillong,25.5788,91.8933,22.4,95.59,6.25,2.11,201.7,2026-06-08 05:30:00
2026-06-08 01:00:00,Shillong,25.5788,91.8933,23.13,91.36,3.65,2.24,206.8,2026-06-08 06:30:00
2026-06-08 02:00:00,Shillong,25.5788,91.8933,24.05,86.46,7.89,2.31,208.1,2026-06-08 07:30:00
2026-06-08 03:00:00,Shillong,25.5788,91.8933,24.77,82.98,9.87,2.46,203.0,2026-06-08 08:30:00
2026-06-08 04:00:00,Shillong,25.5788,91.8933,25.22,81.49,12.59,2.65,198.2,2026-06-08 09:30:00
2026-06-08 05:00:00,Shillong,25.5788,91.8933,25.73,79.74,15.9,2.81,194.0,2026-06-08 10:30:00
2026-06-08 06:00:00,Shillong,25.5788,91.8933,26.49,76.25,11.93,2.89,195.4,2026-06-08 11:30:00
2026-06-08 07:00:00,Shillong,25.5788,91.8933,27.16,73.07,7.91,2.95,197.3,2026-06-08 12:30:00
2026-06-08 08:00:00,Shillong,25.5788,91.8933,27.92,70.07,6.77,3.05,197.5,2026-06-08 13:30:00
2026-06-08 09:00:00,Shillong,25.5788,91.8933,27.95,69.04,10.69,3.07,198.2,2026-06-08 14:30:00
2026-06-08 10:00:00,Shillong,25.5788,91.8933,27.44,70.67,6.13,2.84,199.1,2026-06-08 15:30:00
2026-06-08 11:00:00,Shillong,25.5788,91.8933,26.65,77.01,2.59,2.0,198.6,2026-06-08 16:30:00
2026-06-08 12:00:00,Shillong,25.5788,91.8933,25.44,87.85,1.07,1.26,194.3,2026-06-08 17:30:00
2026-06-08 13:00:00,Shillong,25.5788,91.8933,24.4,90.54,1.28,1.35,183.4,2026-06-08 18:30:00
2026-06-08 14:00:00,Shillong,25.5788,91.8933,23.84,91.38,2.45,1.41,170.6,2026-06-08 19:30:00
2026-06-08 15:00:00,Shillong,25.5788,91.8933,23.34,93.53,6.48,1.44,167.1,2026-06-08 20:30:00
2026-06-08 16:00:00,Shillong,25.5788,91.8933,22.92,95.01,8.51,1.37,175.4,2026-06-08 21:30:00
2026-06-08 17:00:00,Shillong,25.5788,91.8933,22.45,95.99,9.84,1.38,185.4,2026-06-08 22:30:00
2026-06-08 18:00:00,Shillong,25.5788,91.8933,21.96,97.4,2.7,1.24,192.1,2026-06-08 23:30:00
2026-06-08 19:00:00,Shillong,25.5788,91.8933,21.59,97.88,1.32,1.25,194.8,2026-06-09 00:30:00
2026-06-08 20:00:00,Shillong,25.5788,91.8933,21.32,97.97,1.22,1.35,192.8,2026-06-09 01:30:00
2026-06-08 21:00:00,Shillong,25.5788,91.8933,21.18,97.97,2.97,1.5,193.9,2026-06-09 02:30:00
2026-06-08 22:00:00,Shillong,25.5788,91.8933,21.13,98.24,5.11,1.57,192.9,2026-06-09 03:30:00
2026-06-08 23:00:00,Shillong,25.5788,91.8933,21.26,98.03,4.53,1.73,186.6,2026-06-09 04:30:00
2026-06-09 00:00:00,Shillong,25.5788,91.8933,21.83,96.81,2.95,2.2,180.8,2026-06-09 05:30:00
2026-06-09 01:00:00,Shillong,25.5788,91.8933,22.82,93.34,4.08,2.79,189.7,2026-06-09 06:30:00
2026-06-09 02:00:00,Shillong,25.5788,91.8933,24.35,85.48,8.82,3.12,197.3,2026-06-09 07:30:00
2026-06-09 03:00:00,Shillong,25.5788,91.8933,25.89,77.44,11.04,3.25,200.7,2026-06-09 08:30:00
2026-06-09 04:00:00,Shillong,25.5788,91.8933,27.28,70.46,10.75,3.3,205.3,2026-06-09 09:30:00
2026-06-09 05:00:00,Shillong,25.5788,91.8933,27.74,67.11,12.48,3.26,208.6,2026-06-09 10:30:00
2026-06-09 06:00:00,Shillong,25.5788,91.8933,28.1,65.32,12.92,3.2,210.2,2026-06-09 11:30:00
2026-06-09 07:00:00,Shillong,25.5788,91.8933,28.53,63.65,10.92,3.22,209.8,2026-06-09 12:30:00
2026-06-09 08:00:00,Shillong,25.5788,91.8933,28.76,62.58,8.71,3.16,207.5,2026-06-09 13:30:00
2026-06-09 09:00:00,Shillong,25.5788,91.8933,28.7,62.66,6.21,3.04,203.4,2026-06-09 14:30:00
2026-06-09 10:00:00,Shillong,25.5788,91.8933,28.12,65.51,5.96,2.77,197.7,2026-06-09 15:30:00
2026-06-09 11:00:00,Shillong,25.5788,91.8933,26.9,73.5,9.31,2.14,186.4,2026-06-09 16:30:00
2026-06-09 12:00:00,Shillong,25.5788,91.8933,25.25,85.43,10.88,1.48,171.4,2026-06-09 17:30:00
2026-06-09 13:00:00,Shillong,25.5788,91.8933,24.04,92.45,10.38,1.31,166.3,2026-06-09 18:30:00
2026-06-09 14:00:00,Shillong,25.5788,91.8933,23.46,94.97,14.11,1.28,167.4,2026-06-09 19:30:00
2026-06-09 15:00:00,Shillong,25.5788,91.8933,23.14,96.32,21.34,1.34,171.4,2026-06-09 20:30:00
2026-06-09 16:00:00,Shillong,25.5788,91.8933,23.08,96.92,29.17,1.79,179.4,2026-06-09 21:30:00
2026-06-09 17:00:00,Shillong,25.5788,91.8933,23.02,97.59,32.34,1.99,182.9,2026-06-09 22:30:00
2026-06-09 18:00:00,Shillong,25.5788,91.8933,22.78,98.37,24.84,1.76,183.6,2026-06-09 23:30:00
2026-06-09 19:00:00,Shillong,25.5788,91.8933,22.65,98.75,9.76,1.69,184.1,2026-06-10 00:30:00
2026-06-09 20:00:00,Shillong,25.5788,91.8933,22.8,98.65,4.41,1.87,185.5,2026-06-10 01:30:00
2026-06-09 21:00:00,Shillong,25.5788,91.8933,22.91,98.66,5.28,1.78,189.7,2026-06-10 02:30:00
2026-06-09 22:00:00,Shillong,25.5788,91.8933,22.85,99.15,6.17,1.46,192.2,2026-06-10 03:30:00
2026-06-09 23:00:00,Shillong,25.5788,91.8933,22.99,99.09,6.47,1.29,187.6,2026-06-10 04:30:00
2026-06-10 00:00:00,Shillong,25.5788,91.8933,23.56,96.65,7.49,1.98,179.4,2026-06-10 05:30:00
2026-06-10 01:00:00,Shillong,25.5788,91.8933,24.16,91.08,9.58,2.33,180.7,2026-06-10 06:30:00
2026-06-10 02:00:00,Shillong,25.5788,91.8933,24.79,85.82,9.62,2.61,185.5,2026-06-10 07:30:00
2026-06-10 03:00:00,Shillong,25.5788,91.8933,25.89,79.24,10.52,2.92,191.5,2026-06-10 08:30:00
2026-06-10 04:00:00,Shillong,25.5788,91.8933,26.94,73.27,13.78,3.14,197.0,2026-06-10 09:30:00
2026-06-10 05:00:00,Shillong,25.5788,91.8933,27.76,69.17,16.71,3.33,201.7,2026-06-10 10:30:00
2026-06-10 06:00:00,Shillong,25.5788,91.8933,28.13,67.23,17.43,3.39,203.7,2026-06-10 11:30:00
2026-06-10 07:00:00,Shillong,25.5788,91.8933,28.09,67.19,17.22,3.36,204.8,2026-06-10 12:30:00
2026-06-10 08:00:00,Shillong,25.5788,91.8933,28.19,67.11,19.18,3.38,205.8,2026-06-10 13:30:00
2026-06-10 09:00:00,Shillong,25.5788,91.8933,27.82,68.7,28.63,3.38,207.1,2026-06-10 14:30:00
2026-06-10 10:00:00,Shillong,25.5788,91.8933,27.09,71.72,20.43,3.08,204.2,2026-06-10 15:30:00
2026-06-10 11:00:00,Shillong,25.5788,91.8933,25.97,77.47,24.97,2.41,199.9,2026-06-10 16:30:00
2026-06-10 12:00:00,Shillong,25.5788,91.8933,24.57,86.92,15.45,1.59,189.8,2026-06-10 17:30:00
2026-06-10 13:00:00,Shillong,25.5788,91.8933,23.62,91.98,10.26,1.45,181.2,2026-06-10 18:30:00
2026-06-10 14:00:00,Shillong,25.5788,91.8933,23.16,93.45,8.15,1.62,180.4,2026-06-10 19:30:00
2026-06-10 15:00:00,Shillong,25.5788,91.8933,22.68,95.39,0.81,1.52,180.0,2026-06-10 20:30:00
2026-06-10 16:00:00,Shillong,25.5788,91.8933,22.3,96.85,0.61,1.38,182.5,2026-06-10 21:30:00
2026-06-10 17:00:00,Shillong,25.5788,91.8933,22.11,97.54,0.72,1.31,187.4,2026-06-10 22:30:00
2026-06-10 18:00:00,Shillong,25.5788,91.8933,21.79,98.25,0.63,1.25,193.4,2026-06-10 23:30:00
2026-06-10 19:00:00,Shillong,25.5788,91.8933,21.53,98.59,0.74,1.17,195.3,2026-06-11 00:30:00
2026-06-10 20:00:00,Shillong,25.5788,91.8933,21.32,98.35,0.23,1.09,191.6,2026-06-11 01:30:00
2026-06-10 21:00:00,Shillong,25.5788,91.8933,21.12,97.5,0.53,1.08,190.7,2026-06-11 02:30:00
2026-06-10 22:00:00,Shillong,25.5788,91.8933,21.11,95.89,0.19,1.07,196.2,2026-06-11 03:30:00
2026-06-10 23:00:00,Shillong,25.5788,91.8933,21.17,95.11,0.03,0.98,203.4,2026-06-11 04:30:00
2026-06-11 00:00:00,Shillong,25.5788,91.8933,22.2,91.73,0.0,1.19,211.3,2026-06-11 05:30:00
2026-06-11 01:00:00,Shillong,25.5788,91.8933,23.69,84.33,0.01,1.59,218.6,2026-06-11 06:30:00
2026-06-11 02:00:00,Shillong,25.5788,91.8933,25.7,72.84,0.87,1.57,220.6,2026-06-11 07:30:00
2026-06-11 03:00:00,Shillong,25.5788,91.8933,27.56,62.96,3.69,1.28,224.1,2026-06-11 08:30:00
2026-06-11 04:00:00,Shillong,25.5788,91.8933,29.1,57.02,3.17,1.22,226.7,2026-06-11 09:30:00
2026-06-11 05:00:00,Shillong,25.5788,91.8933,30.31,53.23,2.69,1.46,222.2,2026-06-11 10:30:00
2026-06-11 06:00:00,Shillong,25.5788,91.8933,30.95,51.66,2.76,1.86,215.4,2026-06-11 11:30:00
2026-06-11 07:00:00,Shillong,25.5788,91.8933,31.14,51.35,4.73,2.2,215.0,2026-06-11 12:30:00
2026-06-11 08:00:00,Shillong,25.5788,91.8933,30.75,52.52,10.86,2.28,216.6,2026-06-11 13:30:00
2026-06-11 09:00:00,Shillong,25.5788,91.8933,30.12,54.57,10.13,2.08,218.4,2026-06-11 14:30:00
2026-06-11 10:00:00,Shillong,25.5788,91.8933,29.24,58.09,12.38,1.78,219.8,2026-06-11 15:30:00
2026-06-11 11:00:00,Shillong,25.5788,91.8933,27.88,65.87,13.08,1.27,228.5,2026-06-11 16:30:00
2026-06-11 12:00:00,Shillong,25.5788,91.8933,26.43,77.67,6.9,0.77,255.8,2026-06-11 17:30:00
2026-06-11 13:00:00,Shillong,25.5788,91.8933,25.61,81.4,2.16,0.68,304.9,2026-06-11 18:30:00
2026-06-11 14:00:00,Shillong,25.5788,91.8933,25.16,81.27,0.33,0.66,351.3,2026-06-11 19:30:00
2026-06-11 15:00:00,Shillong,25.5788,91.8933,24.82,80.57,0.38,0.68,41.4,2026-06-11 20:30:00
2026-06-11 16:00:00,Shillong,25.5788,91.8933,24.44,80.95,0.56,0.74,78.2,2026-06-11 21:30:00
2026-06-11 17:00:00,Shillong,25.5788,91.8933,23.95,82.71,0.83,0.76,87.0,2026-06-11 22:30:00
2026-06-11 18:00:00,Shillong,25.5788,91.8933,23.48,84.39,0.97,0.76,77.1,2026-06-11 23:30:00
2026-06-11 19:00:00,Shillong,25.5788,91.8933,23.04,87.02,0.52,0.76,59.0,2026-06-12 00:30:00
2026-06-11 20:00:00,Shillong,25.5788,91.8933,22.72,89.26,0.43,0.75,42.8,2026-06-12 01:30:00
2026-06-11 21:00:00,Shillong,25.5788,91.8933,22.46,90.0,0.36,0.72,28.4,2026-06-12 02:30:00
2026-06-11 22:00:00,Shillong,25.5788,91.8933,22.13,91.0,2.52,0.8,22.7,2026-06-12 03:30:00
2026-06-11 23:00:00,Shillong,25.5788,91.8933,21.9,92.44,2.34,0.9,20.0,2026-06-12 04:30:00
2026-06-12 00:00:00,Shillong,25.5788,91.8933,22.72,89.34,0.73,1.21,18.3,2026-06-12 05:30:00
2026-06-12 01:00:00,Shillong,25.5788,91.8933,24.31,81.21,0.8,1.47,24.1,2026-06-12 06:30:00
2026-06-12 02:00:00,Shillong,25.5788,91.8933,26.31,70.41,4.66,1.55,33.7,2026-06-12 07:30:00
2026-06-12 03:00:00,Shillong,25.5788,91.8933,27.54,64.33,6.89,1.28,38.7,2026-06-12 08:30:00
2026-06-12 04:00:00,Shillong,25.5788,91.8933,28.75,59.88,9.97,0.8,41.5,2026-06-12 09:30:00
2026-06-12 05:00:00,Shillong,25.5788,91.8933,29.22,57.7,13.16,0.16,356.4,2026-06-12 10:30:00
2026-06-12 06:00:00,Shillong,25.5788,91.8933,29.51,57.18,8.14,0.73,263.7,2026-06-12 11:30:00
2026-06-12 07:00:00,Shillong,25.5788,91.8933,29.4,58.22,9.75,1.26,259.9,2026-06-12 12:30:00
2026-06-12 08:00:00,Shillong,25.5788,91.8933,28.85,60.6,13.31,1.64,261.2,2026-06-12 13:30:00
2026-06-12 09:00:00,Shillong,25.5788,91.8933,28.7,61.85,6.12,1.72,263.7,2026-06-12 14:30:00
2026-06-12 10:00:00,Shillong,25.5788,91.8933,28.06,65.31,6.49,1.53,262.5,2026-06-12 15:30:00
2026-06-12 11:00:00,Shillong,25.5788,91.8933,27.21,71.95,5.83,1.26,265.5,2026-06-12 16:30:00
2026-06-12 12:00:00,Shillong,25.5788,91.8933,26.15,81.79,8.8,0.92,279.4,2026-06-12 17:30:00
2026-06-12 13:00:00,Shillong,25.5788,91.8933,25.43,84.72,9.74,0.72,296.6,2026-06-12 18:30:00
2026-06-12 14:00:00,Shillong,25.5788,91.8933,25.43,78.7,5.11,0.32,298.2,2026-06-12 19:30:00
2026-06-12 15:00:00,Shillong,25.5788,91.8933,24.75,83.62,8.89,0.59,181.0,2026-06-12 20:30:00
2026-06-12 16:00:00,Shillong,25.5788,91.8933,23.75,91.26,24.64,1.22,181.9,2026-06-12 21:30:00
2026-06-12 17:00:00,Shillong,25.5788,91.8933,23.28,93.24,45.57,1.32,187.0,2026-06-12 22:30:00
2026-06-12 18:00:00,Shillong,25.5788,91.8933,22.66,94.53,23.77,1.33,191.7,2026-06-12 23:30:00
2026-06-12 19:00:00,Shillong,25.5788,91.8933,22.19,96.18,6.17,0.98,193.0,2026-06-13 00:30:00
2026-06-12 20:00:00,Shillong,25.5788,91.8933,21.83,96.83,2.72,0.9,190.9,2026-06-13 01:30:00
2026-06-12 21:00:00,Shillong,25.5788,91.8933,21.55,97.51,0.79,0.94,199.2,2026-06-13 02:30:00
2026-06-12 22:00:00,Shillong,25.5788,91.8933,21.35,97.93,0.31,0.96,210.0,2026-06-13 03:30:00
2026-06-12 23:00:00,Shillong,25.5788,91.8933,21.32,97.73,0.19,1.07,218.6,2026-06-13 04:30:00
2026-06-13 00:00:00,Shillong,25.5788,91.8933,21.77,95.37,0.1,1.61,225.5,2026-06-13 05:30:00
2026-06-13 01:00:00,Shillong,25.5788,91.8933,22.76,89.89,0.17,1.79,230.0,2026-06-13 06:30:00
2026-06-13 02:00:00,Shillong,25.5788,91.8933,24.34,80.85,3.58,1.81,235.3,2026-06-13 07:30:00
2026-06-13 03:00:00,Shillong,25.5788,91.8933,25.53,73.19,5.55,1.54,240.9,2026-06-13 08:30:00
2026-06-13 04:00:00,Shillong,25.5788,91.8933,26.32,69.67,4.75,1.59,237.6,2026-06-13 09:30:00
2026-06-13 05:00:00,Shillong,25.5788,91.8933,27.37,65.93,8.72,1.68,237.2,2026-06-13 10:30:00
2026-06-13 06:00:00,Shillong,25.5788,91.8933,28.75,61.32,8.98,1.71,239.4,2026-06-13 11:30:00
2026-06-13 07:00:00,Shillong,25.5788,91.8933,29.56,58.6,8.47,1.76,237.0,2026-06-13 12:30:00
2026-06-13 08:00:00,Shillong,25.5788,91.8933,29.85,57.84,7.26,1.75,233.9,2026-06-13 13:30:00
2026-06-13 09:00:00,Shillong,25.5788,91.8933,29.68,58.64,6.5,1.89,226.1,2026-06-13 14:30:00
2026-06-13 10:00:00,Shillong,25.5788,91.8933,28.83,62.11,23.85,2.06,220.3,2026-06-13 15:30:00
2026-06-13 11:00:00,Shillong,25.5788,91.8933,27.27,70.27,40.87,1.84,218.4,2026-06-13 16:30:00
2026-06-13 12:00:00,Shillong,25.5788,91.8933,25.66,81.8,26.94,1.25,211.3,2026-06-13 17:30:00
2026-06-13 13:00:00,Shillong,25.5788,91.8933,24.61,89.4,18.64,0.97,201.8,2026-06-13 18:30:00
2026-06-13 14:00:00,Shillong,25.5788,91.8933,24.01,91.72,16.66,1.0,197.5,2026-06-13 19:30:00
2026-06-13 15:00:00,Shillong,25.5788,91.8933,23.45,93.42,16.83,1.1,195.3,2026-06-13 20:30:00
2026-06-13 16:00:00,Shillong,25.5788,91.8933,23.02,94.07,19.28,1.33,197.9,2026-06-13 21:30:00
2026-06-13 17:00:00,Shillong,25.5788,91.8933,22.52,95.94,5.88,1.24,203.3,2026-06-13 22:30:00
2026-06-13 18:00:00,Shillong,25.5788,91.8933,22.03,97.82,3.22,1.12,209.3,2026-06-13 23:30:00
2026-06-13 19:00:00,Shillong,25.5788,91.8933,21.85,98.35,8.97,1.19,209.8,2026-06-14 00:30:00
2026-06-13 20:00:00,Shillong,25.5788,91.8933,21.76,98.55,5.05,1.21,202.9,2026-06-14 01:30:00
2026-06-13 21:00:00,Shillong,25.5788,91.8933,21.54,98.87,0.66,1.17,193.3,2026-06-14 02:30:00
2026-06-13 22:00:00,Shillong,25.5788,91.8933,21.49,98.87,4.11,1.32,185.7,2026-06-14 03:30:00
2026-06-13 23:00:00,Shillong,25.5788,91.8933,21.57,98.2,3.15,1.62,182.8,2026-06-14 04:30:00
2026-06-14 00:00:00,Shillong,25.5788,91.8933,21.91,95.93,4.72,2.27,188.3,2026-06-14 05:30:00
2026-06-14 01:00:00,Shillong,25.5788,91.8933,22.72,91.15,5.49,2.49,198.7,2026-06-14 06:30:00
2026-06-14 02:00:00,Shillong,25.5788,91.8933,23.94,84.59,8.44,2.67,206.9,2026-06-14 07:30:00
2026-06-14 03:00:00,Shillong,25.5788,91.8933,25.27,77.98,9.14,2.94,212.1,2026-06-14 08:30:00
2026-06-14 04:00:00,Shillong,25.5788,91.8933,26.63,72.22,12.61,3.09,214.3,2026-06-14 09:30:00
2026-06-14 05:00:00,Shillong,25.5788,91.8933,27.3,69.07,14.09,3.05,212.5,2026-06-14 10:30:00
2026-06-14 06:00:00,Shillong,25.5788,91.8933,28.18,66.47,13.78,2.91,207.0,2026-06-14 11:30:00
2026-06-14 07:00:00,Shillong,25.5788,91.8933,28.83,64.3,15.66,2.84,204.8,2026-06-14 12:30:00
2026-06-14 08:00:00,Shillong,25.5788,91.8933,28.77,64.82,16.21,2.9,207.5,2026-06-14 13:30:00
2026-06-14 09:00:00,Shillong,25.5788,91.8933,27.8,68.46,43.26,2.9,210.7,2026-06-14 14:30:00
2026-06-14 10:00:00,Shillong,25.5788,91.8933,26.51,74.64,30.12,2.51,214.8,2026-06-14 15:30:00
2026-06-14 11:00:00,Shillong,25.5788,91.8933,25.57,80.15,17.67,1.99,210.8,2026-06-14 16:30:00
2026-06-14 12:00:00,Shillong,25.5788,91.8933,24.52,87.64,17.26,1.34,195.6,2026-06-14 17:30:00
2026-06-14 13:00:00,Shillong,25.5788,91.8933,23.62,92.54,22.08,1.24,179.5,2026-06-14 18:30:00
2026-06-14 14:00:00,Shillong,25.5788,91.8933,23.01,94.31,27.23,1.52,178.5,2026-06-14 19:30:00
2026-06-14 15:00:00,Shillong,25.5788,91.8933,22.56,95.92,3.55,1.62,181.1,2026-06-14 20:30:00
2026-06-14 16:00:00,Shillong,25.5788,91.8933,22.15,97.55,2.14,1.57,185.5,2026-06-14 21:30:00
2026-06-14 17:00:00,Shillong,25.5788,91.8933,21.97,98.12,1.68,1.52,191.4,2026-06-14 22:30:00
2026-06-14 18:00:00,Shillong,25.5788,91.8933,21.89,97.94,1.33,1.57,197.4,2026-06-14 23:30:00
2026-06-14 19:00:00,Shillong,25.5788,91.8933,21.76,97.66,0.67,1.53,196.7,2026-06-15 00:30:00
2026-06-14 20:00:00,Shillong,25.5788,91.8933,21.61,97.95,0.41,1.32,187.8,2026-06-15 01:30:00
2026-06-14 21:00:00,Shillong,25.5788,91.8933,21.44,97.66,0.78,1.45,183.9,2026-06-15 02:30:00
2026-06-14 22:00:00,Shillong,25.5788,91.8933,21.25,97.93,1.39,1.37,186.7,2026-06-15 03:30:00
2026-06-14 23:00:00,Shillong,25.5788,91.8933,21.22,97.9,0.61,1.55,192.7,2026-06-15 04:30:00
2026-06-15 00:00:00,Shillong,25.5788,91.8933,21.86,95.45,0.36,2.36,200.0,2026-06-15 05:30:00
2026-06-15 01:00:00,Shillong,25.5788,91.8933,23.1,90.39,0.42,2.66,207.0,2026-06-15 06:30:00
2026-06-15 02:00:00,Shillong,25.5788,91.8933,24.61,82.77,1.54,2.72,212.2,2026-06-15 07:30:00
2026-06-15 03:00:00,Shillong,25.5788,91.8933,26.42,72.83,4.75,2.63,213.4,2026-06-15 08:30:00
2026-06-15 04:00:00,Shillong,25.5788,91.8933,28.13,64.73,5.62,2.57,215.4,2026-06-15 09:30:00
2026-06-15 05:00:00,Shillong,25.5788,91.8933,29.24,59.91,5.82,2.46,221.2,2026-06-15 10:30:00
2026-06-15 06:00:00,Shillong,25.5788,91.8933,29.96,56.85,5.54,2.34,227.6,2026-06-15 11:30:00
2026-06-15 07:00:00,Shillong,25.5788,91.8933,30.01,56.21,5.6,2.35,229.3,2026-06-15 12:30:00
2026-06-15 08:00:00,Shillong,25.5788,91.8933,29.95,56.67,5.19,2.49,224.7,2026-06-15 13:30:00
2026-06-15 09:00:00,Shillong,25.5788,91.8933,29.74,57.75,6.42,2.67,219.5,2026-06-15 14:30:00
2026-06-15 10:00:00,Shillong,25.5788,91.8933,28.89,61.07,20.68,2.61,216.4,2026-06-15 15:30:00
2026-06-15 11:00:00,Shillong,25.5788,91.8933,27.46,68.84,13.74,1.97,215.7,2026-06-15 16:30:00
2026-06-15 12:00:00,Shillong,25.5788,91.8933,25.99,81.44,1.12,1.08,212.5,2026-06-15 17:30:00
2026-06-15 13:00:00,Shillong,25.5788,91.8933,25.07,85.9,0.03,0.92,214.4,2026-06-15 18:30:00
2026-06-15 14:00:00,Shillong,25.5788,91.8933,24.59,85.43,0.29,0.98,208.7,2026-06-15 19:30:00
2026-06-15 15:00:00,Shillong,25.5788,91.8933,24.12,86.07,0.34,1.08,198.3,2026-06-15 20:30:00
2026-06-15 16:00:00,Shillong,25.5788,91.8933,23.65,87.13,0.65,1.16,195.0,2026-06-15 21:30:00
2026-06-15 17:00:00,Shillong,25.5788,91.8933,23.06,89.44,1.24,1.26,195.7,2026-06-15 22:30:00
2026-06-15 18:00:00,Shillong,25.5788,91.8933,22.43,92.28,0.72,1.4,197.0,2026-06-15 23:30:00
2026-06-15 19:00:00,Shillong,25.5788,91.8933,21.98,93.67,1.29,1.47,197.4,2026-06-16 00:30:00
2026-06-15 20:00:00,Shillong,25.5788,91.8933,21.58,94.94,1.11,1.49,199.2,2026-06-16 01:30:00
2026-06-15 21:00:00,Shillong,25.5788,91.8933,21.25,95.9,0.19,1.42,197.7,2026-06-16 02:30:00
2026-06-15 22:00:00,Shillong,25.5788,91.8933,20.94,97.07,0.0,1.36,195.8,2026-06-16 03:30:00
2026-06-15 23:00:00,Shillong,25.5788,91.8933,20.92,97.32,0.02,1.22,192.3,2026-06-16 04:30:00
2026-06-16 00:00:00,Shillong,25.5788,91.8933,22.17,92.75,0.07,1.52,193.3,2026-06-16 05:30:00
2026-06-16 01:00:00,Shillong,25.5788,91.8933,24.13,82.92,0.01,2.05,205.7,2026-06-16 06:30:00
2026-06-16 02:00:00,Shillong,25.5788,91.8933,26.4,71.47,0.46,2.33,213.1,2026-06-16 07:30:00
2026-06-16 03:00:00,Shillong,25.5788,91.8933,28.07,63.37,3.56,2.33,217.3,2026-06-16 08:30:00
2026-06-16 04:00:00,Shillong,25.5788,91.8933,28.86,60.36,4.21,2.36,219.7,2026-06-16 09:30:00
